,Domain,Supergroup,Phylum,Class,Order,Family,Genus,Species,ASV,Curated_v4,occurrence,occur,totalrelabunMax,totalrelabun_max_class,phytorelabunMax,phytorelabun_max_class,phytorelabunMedian,order_original,Curated_kind,CuratedASV,Genus_ASV,order.heatmap,Order.tax.heatmap,CO_log2FoldChange,CO_padj,CO_baseMean,Coastal_Offshore,CT_log2FoldChange,CT_padj,CT_baseMean,Coastal_Transition,TO_log2FoldChange,TO_padj,TO_baseMean,Transition_Offshore,DeSeq_Spatial,v2_Offshore_periodicity_qval,v2_Periodicity_Offshore,v2_Transition_periodicity_qval,v2_Periodicity_Transition,v2_Coastal_periodicity_qval,v2_Periodicity_Coastal,Periodicity_Spatial_v2
04624781bedea87902af8ece091098d8,Eukaryota_plas,Archaeplastida,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,Tetraselmis,Tetraselmis_sp.,04624781bedea87902af8ece091098d8,Archaeplastida:Tetraselmis,rare,1.91,0.18,minor,0.59,abundant,0,3562,Phyto,ASV43,Tetraselmis_ASV43,43,B_Archaeplastida:Tetraselmis_Tetraselmis_ASV43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0d5afc84ed1d93122af51ae379e897a4,Eukaryota_plas,Archaeplastida,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,Tetraselmis,unclassified_Tetraselmis,0d5afc84ed1d93122af51ae379e897a4,Archaeplastida:Tetraselmis,rare,0.55,0.06,minor,0.59,abundant,0,3566,Phyto,ASV5,Tetraselmis_ASV5,44,B_Archaeplastida:Tetraselmis_Tetraselmis_ASV5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4155c0e87dccf300c49e963b783fc394,Eukaryota_plas,Archaeplastida,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,Tetraselmis,unclassified_Tetraselmis,4155c0e87dccf300c49e963b783fc394,Archaeplastida:Tetraselmis,common,15.03,0.22,minor,0.85,abundant,0,3569,Phyto,ASV64,Tetraselmis_ASV64,45,B_Archaeplastida:Tetraselmis_Tetraselmis_ASV64,NA,NA,NA,NA,-2.499728505,0.029084214,4.45039823,Coastal_Transition,NA,NA,NA,NA,DeSeq_Spatial,NA,NA,NA,NA,NA,NA,NA
8681356cf29f71fe5928775a0f846d4e,Eukaryota_plas,Archaeplastida,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,Tetraselmis,unclassified_Tetraselmis,8681356cf29f71fe5928775a0f846d4e,Archaeplastida:Tetraselmis,rare,2.46,0.22,minor,0.81,abundant,0,3567,Phyto,ASV66,Tetraselmis_ASV66,46,B_Archaeplastida:Tetraselmis_Tetraselmis_ASV66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ecf2f7a214c8b6929d8c5f6785f996ab,Eukaryota_plas,Archaeplastida,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,Tetraselmis,unclassified_Tetraselmis,ecf2f7a214c8b6929d8c5f6785f996ab,Archaeplastida:Tetraselmis,rare,4.37,0.28,minor,3.33,abundant,0,3573,Phyto,ASV88,Tetraselmis_ASV88,47,B_Archaeplastida:Tetraselmis_Tetraselmis_ASV88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d4538fc1b277707d3777717532e43e2e,Eukaryota_plas,Archaeplastida,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,Tetraselmis,unclassified_Tetraselmis,d4538fc1b277707d3777717532e43e2e,Archaeplastida:Tetraselmis,rare,1.37,0.28,minor,1.15,abundant,0,3571,Phyto,ASV91,Tetraselmis_ASV91,48,B_Archaeplastida:Tetraselmis_Tetraselmis_ASV91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385805d1a4796f8258d4533beae0a62b,Eukaryota_plas,Archaeplastida,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,Tetraselmis,unclassified_Tetraselmis,385805d1a4796f8258d4533beae0a62b,Archaeplastida:Tetraselmis,rare,1.09,0.3,minor,0.88,abundant,0,3577,Phyto,ASV96,Tetraselmis_ASV96,49,B_Archaeplastida:Tetraselmis_Tetraselmis_ASV96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2b5da926477e5820dfdc9bac8d2ce40b,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,D_5__Cyanobium_PCC-6307,,2b5da926477e5820dfdc9bac8d2ce40b,Cyanobacteria:Cyanobium,common,16.39,0.57,abundant,1.45,abundant,0,3736,Phyto,ASV140,D_5__Cyanobium_PCC-6307_ASV140,50,B_Cyanobacteria:Cyanobium_D_5__Cyanobium_PCC-6307_ASV140,3.288502952,0.008256166,6.619628896,Coastal_Offshore,2.922882843,0.006623192,6.619628896,Coastal_Transition,NA,NA,NA,NA,DeSeq_Spatial,NA,NA,NA,NA,NA,NA,NA
5e817c01e194ffdb79157461b128eade,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,D_5__Cyanobium_PCC-6307,,5e817c01e194ffdb79157461b128eade,Cyanobacteria:Cyanobium,rare,3.83,0.9,abundant,2.4,abundant,0,3702,Phyto,ASV174,D_5__Cyanobium_PCC-6307_ASV174,51,B_Cyanobacteria:Cyanobium_D_5__Cyanobium_PCC-6307_ASV174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a908b00f4edf992ef1db8de70b4d7615,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,D_5__Cyanobium_PCC-6307,,a908b00f4edf992ef1db8de70b4d7615,Cyanobacteria:Cyanobium,frequent,90.16,3.32,abundant,7.06,abundant,1.37,3735,Phyto,ASV222,D_5__Cyanobium_PCC-6307_ASV222,52,B_Cyanobacteria:Cyanobium_D_5__Cyanobium_PCC-6307_ASV222,1.736518952,5.00E-18,117.8971561,Coastal_Offshore,1.143250171,4.05E-12,117.8971561,Coastal_Transition,0.593268781,0.021951987,117.8971561,Transition_Offshore,DeSeq_Spatial,NA,NA,NA,NA,NA,NA,NA
bafaeb9756a85214bf8068b32f2db120,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,D_5__Cyanobium_PCC-6307,,bafaeb9756a85214bf8068b32f2db120,Cyanobacteria:Cyanobium,rare,1.37,0.21,minor,0.58,abundant,0,3704,Phyto,ASV56,D_5__Cyanobium_PCC-6307_ASV56,53,B_Cyanobacteria:Cyanobium_D_5__Cyanobium_PCC-6307_ASV56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
985cee7dccc74c65cc68f01222afee2c,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,D_5__Cyanobium_PCC-6307,,985cee7dccc74c65cc68f01222afee2c,Cyanobacteria:Cyanobium,rare,1.09,0.32,minor,0.67,abundant,0,3703,Phyto,ASV98,D_5__Cyanobium_PCC-6307_ASV98,54,B_Cyanobacteria:Cyanobium_D_5__Cyanobium_PCC-6307_ASV98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53d18c6d2f6e5c67d0394a93cdccce90,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Cyanobacteriales,D_4__Microcystaceae,D_5__Atelocyanobacterium_(UCYN-A),D_6__Candidatus_Atelocyanobacterium,53d18c6d2f6e5c67d0394a93cdccce90,Cyanobacteria:Other,rare,1.37,0.15,minor,0.56,abundant,0,3677,Phyto,ASV23,D_5__Atelocyanobacterium_(UCYN-A)_ASV23,55,B_Cyanobacteria:Other_D_5__Atelocyanobacterium_(UCYN-A)_ASV23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
395ff7dce27006bc695d360f38c09224,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Cyanobacteriales,D_4__Microcystaceae,D_5__Atelocyanobacterium_(UCYN-A),D_6__Candidatus_Atelocyanobacterium,395ff7dce27006bc695d360f38c09224,Cyanobacteria:Other,rare,1.37,0.24,minor,0.79,abundant,0,3678,Phyto,ASV70,D_5__Atelocyanobacterium_(UCYN-A)_ASV70,56,B_Cyanobacteria:Other_D_5__Atelocyanobacterium_(UCYN-A)_ASV70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4038caa74cef581938e69f3acc20304d,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Cyanobacteriales,D_4__Microcystaceae,D_5__Atelocyanobacterium_(UCYN-A),D_6__Candidatus_Atelocyanobacterium,4038caa74cef581938e69f3acc20304d,Cyanobacteria:Other,rare,8.47,0.26,minor,0.93,abundant,0,3679,Phyto,ASV78,D_5__Atelocyanobacterium_(UCYN-A)_ASV78,57,B_Cyanobacteria:Other_D_5__Atelocyanobacterium_(UCYN-A)_ASV78,-8.656105463,3.07E-10,8.718886142,Coastal_Offshore,-3.42535217,0.008208978,8.718886142,Coastal_Transition,-5.230753293,0.002039719,8.718886142,Transition_Offshore,DeSeq_Spatial,NA,NA,NA,NA,NA,NA,NA
6bfe56565a740b481b5328f950267bc6,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Cyanobacteriales,D_4__Microcystaceae,D_5__Crocosphaera,D_6__Crocosphaera_watsonii,6bfe56565a740b481b5328f950267bc6,Cyanobacteria:Other,rare,4.92,0.32,minor,1.34,abundant,0,3680,Phyto,ASV100,D_5__Crocosphaera_ASV100,58,B_Cyanobacteria:Other_D_5__Crocosphaera_ASV100,-8.401029579,2.78E-05,6.783673696,Coastal_Offshore,NA,NA,NA,NA,-6.733815452,0.006448217,6.783673696,Transition_Offshore,DeSeq_Spatial,NA,NA,NA,NA,NA,NA,NA
ba5ccb9ad8601b6237c392629b362b0b,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Cyanobacteriales,D_4__Microcystaceae,D_5__Crocosphaera,D_6__Crocosphaera_watsonii,ba5ccb9ad8601b6237c392629b362b0b,Cyanobacteria:Other,rare,1.37,0.15,minor,0.63,abundant,0,3681,Phyto,ASV21,D_5__Crocosphaera_ASV21,59,B_Cyanobacteria:Other_D_5__Crocosphaera_ASV21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fb6279754cb58f9c830b8d2d3c748752,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,,,fb6279754cb58f9c830b8d2d3c748752,Cyanobacteria:Other,common,28.96,0.58,abundant,1.57,abundant,0,3719,Phyto,ASV143,_ASV143,60,B_Cyanobacteria:Other__ASV143,4.373105855,1.44E-10,6.895278933,Coastal_Offshore,5.654003668,1.84E-24,6.895278933,Coastal_Transition,NA,NA,NA,NA,DeSeq_Spatial,NA,NA,NA,NA,8.87E-05,v2_periodic_Coastal,Periodic_v2
2402b622c8cd3fc009995146d0d82696,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,,,2402b622c8cd3fc009995146d0d82696,Cyanobacteria:Other,rare,1.91,0.18,minor,0.66,abundant,0,3541,Phyto,ASV44,_ASV44,61,B_Cyanobacteria:Other__ASV44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1fbd37de79f0e0e74e758ed240685461,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,,,1fbd37de79f0e0e74e758ed240685461,Cyanobacteria:Other,rare,1.91,0.22,minor,0.61,abundant,0,3542,Phyto,ASV65,_ASV65,62,B_Cyanobacteria:Other__ASV65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fb938011d56121722a6326ff4640809d,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,D_5__Prochlorococcus_MIT9313,D_6__Prochlorococcus_marinus,fb938011d56121722a6326ff4640809d,Cyanobacteria:Prochlorococcus,rare,5.19,0.45,minor,1.69,abundant,0,3709,Phyto,ASV125,D_5__Prochlorococcus_MIT9313_ASV125,63,B_Cyanobacteria:Prochlorococcus_D_5__Prochlorococcus_MIT9313_ASV125,-28.68898011,2.71E-46,17.60000758,Coastal_Offshore,-22.87667428,1.45E-42,17.60000758,Coastal_Transition,-5.812305825,0.02751478,17.60000758,Transition_Offshore,DeSeq_Spatial,NA,NA,NA,NA,NA,NA,NA
537fce5b9b68f9ea0e912bb4a01b4102,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,D_5__Prochlorococcus_MIT9313,,537fce5b9b68f9ea0e912bb4a01b4102,Cyanobacteria:Prochlorococcus,rare,2.46,0.53,abundant,1.42,abundant,0,3733,Phyto,ASV135,D_5__Prochlorococcus_MIT9313_ASV135,64,B_Cyanobacteria:Prochlorococcus_D_5__Prochlorococcus_MIT9313_ASV135,-29.15970907,1.65E-20,16.24948493,Coastal_Offshore,NA,NA,NA,NA,-40.26934848,1.44E-29,16.24948493,Transition_Offshore,DeSeq_Spatial,NA,NA,NA,NA,NA,NA,NA
957c121f10a6486973716afdaed844f3,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,D_5__Prochlorococcus_MIT9313,,957c121f10a6486973716afdaed844f3,Cyanobacteria:Prochlorococcus,rare,4.64,0.57,abundant,1.73,abundant,0,3707,Phyto,ASV139,D_5__Prochlorococcus_MIT9313_ASV139,65,B_Cyanobacteria:Prochlorococcus_D_5__Prochlorococcus_MIT9313_ASV139,-28.08695749,7.24E-38,12.00289389,Coastal_Offshore,-23.3246375,8.52E-38,12.00289389,Coastal_Transition,NA,NA,NA,NA,DeSeq_Spatial,NA,NA,NA,NA,NA,NA,NA
7a6c38e7a3af6fa54bd7ea028cc73118,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,D_5__Prochlorococcus_MIT9313,,7a6c38e7a3af6fa54bd7ea028cc73118,Cyanobacteria:Prochlorococcus,rare,8.2,0.59,abundant,2.14,abundant,0,3730,Phyto,ASV144,D_5__Prochlorococcus_MIT9313_ASV144,66,B_Cyanobacteria:Prochlorococcus_D_5__Prochlorococcus_MIT9313_ASV144,-29.31301827,3.95E-89,27.97953336,Coastal_Offshore,-23.78308458,1.65E-85,27.97953336,Coastal_Transition,-5.529933694,0.002913337,27.97953336,Transition_Offshore,DeSeq_Spatial,NA,NA,NA,NA,NA,NA,NA
e6510d6615987f47739507a9d5d83d95,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,D_5__Prochlorococcus_MIT9313,,e6510d6615987f47739507a9d5d83d95,Cyanobacteria:Prochlorococcus,rare,9.29,0.65,abundant,2,abundant,0,3706,Phyto,ASV148,D_5__Prochlorococcus_MIT9313_ASV148,67,B_Cyanobacteria:Prochlorococcus_D_5__Prochlorococcus_MIT9313_ASV148,-11.20743914,6.62E-18,47.45055617,Coastal_Offshore,-3.807880049,0.001716901,47.45055617,Coastal_Transition,-7.399559087,1.92E-06,47.45055617,Transition_Offshore,DeSeq_Spatial,NA,NA,NA,NA,NA,NA,NA
ecfbb028e04b03f207bba70c7554b75e,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,D_5__Prochlorococcus_MIT9313,,ecfbb028e04b03f207bba70c7554b75e,Cyanobacteria:Prochlorococcus,rare,9.84,0.68,abundant,2.62,abundant,0,3708,Phyto,ASV150,D_5__Prochlorococcus_MIT9313_ASV150,68,B_Cyanobacteria:Prochlorococcus_D_5__Prochlorococcus_MIT9313_ASV150,-11.18554524,4.70E-18,47.28689857,Coastal_Offshore,-4.921052482,2.14E-05,47.28689857,Coastal_Transition,-6.264492753,6.23E-05,47.28689857,Transition_Offshore,DeSeq_Spatial,NA,NA,NA,NA,NA,NA,NA
cedbe8d08df3532be01ac374ff383f65,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,D_5__Prochlorococcus_MIT9313,,cedbe8d08df3532be01ac374ff383f65,Cyanobacteria:Prochlorococcus,rare,0.82,0.71,abundant,2.1,abundant,0,3729,Phyto,ASV151,D_5__Prochlorococcus_MIT9313_ASV151,69,B_Cyanobacteria:Prochlorococcus_D_5__Prochlorococcus_MIT9313_ASV151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c944890292c1813482d05b6f6fcb9562,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,D_5__Prochlorococcus_MIT9313,,c944890292c1813482d05b6f6fcb9562,Cyanobacteria:Prochlorococcus,rare,4.37,0.73,abundant,2.29,abundant,0,3710,Phyto,ASV153,D_5__Prochlorococcus_MIT9313_ASV153,70,B_Cyanobacteria:Prochlorococcus_D_5__Prochlorococcus_MIT9313_ASV153,-29.33136446,5.72E-46,16.00586705,Coastal_Offshore,NA,NA,NA,NA,-28.80889271,5.56E-34,16.00586705,Transition_Offshore,DeSeq_Spatial,NA,NA,NA,NA,NA,NA,NA
a7618398706dd809d14fffaee9833339,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,D_5__Prochlorococcus_MIT9313,,a7618398706dd809d14fffaee9833339,Cyanobacteria:Prochlorococcus,rare,3.28,0.74,abundant,2.38,abundant,0,3705,Phyto,ASV155,D_5__Prochlorococcus_MIT9313_ASV155,71,B_Cyanobacteria:Prochlorococcus_D_5__Prochlorococcus_MIT9313_ASV155,-29.71046273,2.87E-31,16.10190171,Coastal_Offshore,NA,NA,NA,NA,-37.78918021,6.42E-38,16.10190171,Transition_Offshore,DeSeq_Spatial,NA,NA,NA,NA,NA,NA,NA
1c950ec439291f32b15aa87ae3417e4c,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,D_5__Prochlorococcus_MIT9313,,1c950ec439291f32b15aa87ae3417e4c,Cyanobacteria:Prochlorococcus,rare,5.46,0.88,abundant,3.07,abundant,0,3712,Phyto,ASV172,D_5__Prochlorococcus_MIT9313_ASV172,72,B_Cyanobacteria:Prochlorococcus_D_5__Prochlorococcus_MIT9313_ASV172,-29.78050785,5.91E-50,38.36424367,Coastal_Offshore,-23.73630946,5.62E-46,38.36424367,Coastal_Transition,-6.044198389,0.021487979,38.36424367,Transition_Offshore,DeSeq_Spatial,NA,NA,NA,NA,NA,NA,NA
23880d5ecb51a362e9282e5cc82b6c8e,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,D_5__Prochlorococcus_MIT9313,,23880d5ecb51a362e9282e5cc82b6c8e,Cyanobacteria:Prochlorococcus,common,15.3,1.01,abundant,3.1,abundant,0,3728,Phyto,ASV180,D_5__Prochlorococcus_MIT9313_ASV180,73,B_Cyanobacteria:Prochlorococcus_D_5__Prochlorococcus_MIT9313_ASV180,-11.83309763,6.89E-36,75.83671466,Coastal_Offshore,-6.674924009,1.25E-16,75.83671466,Coastal_Transition,-5.158173625,5.70E-06,75.83671466,Transition_Offshore,DeSeq_Spatial,NA,NA,NA,NA,NA,NA,NA
10768a5c1a314cd9f73baee744c7df10,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,D_5__Prochlorococcus_MIT9313,,10768a5c1a314cd9f73baee744c7df10,Cyanobacteria:Prochlorococcus,common,38.8,7.46,abundant,22.74,abundant,0,3731,Phyto,ASV233,D_5__Prochlorococcus_MIT9313_ASV233,74,B_Cyanobacteria:Prochlorococcus_D_5__Prochlorococcus_MIT9313_ASV233,-8.814280797,7.40E-33,832.0330027,Coastal_Offshore,-5.028443094,7.60E-16,832.0330027,Coastal_Transition,-3.785837703,2.67E-05,832.0330027,Transition_Offshore,DeSeq_Spatial,NA,NA,NA,NA,NA,NA,NA
704eec0ea57c3be583b77a9e6e63a92d,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,D_5__Prochlorococcus_MIT9313,D_6__Prochlorococcus_marinus,704eec0ea57c3be583b77a9e6e63a92d,Cyanobacteria:Prochlorococcus,rare,0.55,0.2,minor,0.75,abundant,0,3711,Phyto,ASV52,D_5__Prochlorococcus_MIT9313_ASV52,75,B_Cyanobacteria:Prochlorococcus_D_5__Prochlorococcus_MIT9313_ASV52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882d7ca2dae2a9bd6187fff63ea60dbc,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,D_5__Prochlorococcus_MIT9313,,882d7ca2dae2a9bd6187fff63ea60dbc,Cyanobacteria:Prochlorococcus,rare,2.46,0.26,minor,0.94,abundant,0,3714,Phyto,ASV85,D_5__Prochlorococcus_MIT9313_ASV85,76,B_Cyanobacteria:Prochlorococcus_D_5__Prochlorococcus_MIT9313_ASV85,-8.211549849,0.013949258,5.898481443,Coastal_Offshore,NA,NA,NA,NA,NA,NA,NA,NA,DeSeq_Spatial,NA,NA,NA,NA,NA,NA,NA
d69d3ce27c864cc786dd39c3b2c6ea78,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,D_5__Synechococcus_CC9902,,d69d3ce27c864cc786dd39c3b2c6ea78,Cyanobacteria:Synechococcus,common,13.66,0.37,minor,0.75,abundant,0,3718,Phyto,ASV110,D_5__Synechococcus_CC9902_ASV110,77,B_Cyanobacteria:Synechococcus_D_5__Synechococcus_CC9902_ASV110,2.601720595,0.04438226,2.129715186,Coastal_Offshore,2.426002007,0.029084214,2.129715186,Coastal_Transition,NA,NA,NA,NA,DeSeq_Spatial,NA,NA,NA,NA,NA,NA,NA
040e0aa7eb9fab5f03a522029500bbd5,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,D_5__Synechococcus_CC9902,,040e0aa7eb9fab5f03a522029500bbd5,Cyanobacteria:Synechococcus,rare,0.55,0.66,abundant,1.21,abundant,0,3723,Phyto,ASV149,D_5__Synechococcus_CC9902_ASV149,78,B_Cyanobacteria:Synechococcus_D_5__Synechococcus_CC9902_ASV149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d42479253d5b781438f0ebc2dcc1afce,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,D_5__Synechococcus_CC9902,,d42479253d5b781438f0ebc2dcc1afce,Cyanobacteria:Synechococcus,common,13.39,0.77,abundant,1.55,abundant,0,3716,Phyto,ASV160,D_5__Synechococcus_CC9902_ASV160,79,B_Cyanobacteria:Synechococcus_D_5__Synechococcus_CC9902_ASV160,NA,NA,NA,NA,4.045335006,0.000494222,4.452580394,Coastal_Transition,NA,NA,NA,NA,DeSeq_Spatial,NA,NA,NA,NA,NA,NA,NA
0f44d43fd24f140fe66b089f27dfb4ad,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,D_5__Synechococcus_CC9902,,0f44d43fd24f140fe66b089f27dfb4ad,Cyanobacteria:Synechococcus,common,36.07,1.55,abundant,3.3,abundant,0,3725,Phyto,ASV194,D_5__Synechococcus_CC9902_ASV194,80,B_Cyanobacteria:Synechococcus_D_5__Synechococcus_CC9902_ASV194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.80E-06,v2_periodic_Transition,NA,NA,Periodic_v2
211f2e171afc061e6745fed9d0d33583,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,D_5__Synechococcus_CC9902,,211f2e171afc061e6745fed9d0d33583,Cyanobacteria:Synechococcus,common,70.77,1.78,abundant,3.64,abundant,0.55,3721,Phyto,ASV199,D_5__Synechococcus_CC9902_ASV199,81,B_Cyanobacteria:Synechococcus_D_5__Synechococcus_CC9902_ASV199,4.128555515,8.20E-31,51.53313029,Coastal_Offshore,0.728373841,0.014891774,51.53313029,Coastal_Transition,3.400181674,4.26E-17,51.53313029,Transition_Offshore,DeSeq_Spatial,NA,NA,0.001337793,v2_periodic_Transition,1.87E-09,v2_periodic_Coastal,Periodic_v2
dde811da28a80bf133161da704afaa94,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Synechococcales,D_4__Cyanobiaceae,D_5__Synechococcus_CC9902,,dde811da28a80bf133161da704afaa94,Cyanobacteria:Synechococcus,common,31.69,2.01,abundant,3.58,abundant,0,3717,Phyto,ASV205,D_5__Synechococcus_CC9902_ASV205,82,B_Cyanobacteria:Synechococcus_D_5__Synechococcus_CC9902_ASV205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
